Name,Status,Tenant,Site,Location,Rack,Rack Position,Role,Manufacturer,Type,IP Address,ID,Tenant Group,Serial number,Asset tag,Region,Site Group,Parent Device,Position (Device Bay),Position,Rack face,Latitude,Longitude,Airflow,IPv4 Address,IPv6 Address,OOB IP,Cluster,Virtual Chassis,VC Position,VC Priority,Description,Config Template,Comments,Contacts,Tags,Created,Last updated,Platform,Server Group,Backup,DTAP state,Harddisk,open actions,CPU,Memory,Monitor hardware,HW buy date,HW warranty expiration,Warranty type,Console ports,Console server ports,Power ports,Power outlets,Interfaces,Front ports,Rear ports,Device bays,Module bays,Inventory items
vm1,active,1,4,1,11,Front 33.0,1,,,61,163,,6YZ895J,,,,,,33.0,Front,,,,61,,60,,,,,"Mobile proxy 2G, 3G",,,GO / TO / Voice Operations (responsible),,2025-07-22T09:44:19.481832Z,2025-07-22T09:44:20Z,Debian 6.0 (squeeze),Voiceworks,,Production,,,2x Intel Xeon E5640 @ 2.66GHz,16GB (4x4GB),,2012-02-23,2015-02-24,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm2,active,1,4,1,11,Front 32.0,1,,,63,164,,7YZ895J,,,,,,32.0,Front,,,,63,,62,,,,,"Mobile proxy 2G, 3G",,"20181001 - Harddisk issue causing root FS to be mounted RO, but no apparent storage issue after reboot",GO / TO / Voice Operations (responsible),,2025-07-22T09:44:20.809193Z,2025-08-27T07:08:32Z,Debian 6.0 (squeeze),Voiceworks,,Production,,,2x Intel Xeon E5640 @ 2.66GHz,16GB (4x4GB),,2012-02-23,2015-02-24,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm4,active,1,4,1,11,Front 30.0,1,,,65,165,,43G1B5J,,,,,,30.0,Front,,,,65,,64,,,,,PCRF-lite/IMS,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:44:22.185233Z,2025-07-22T09:44:22Z,Ubuntu 18.04 LTS,In transit,,Production,,We are taking the server out of production and it needs to be collected from the datacenter ESD-35582,Intel Xeon E5620 @ 2.40GHz,8GB (2x4GB),,2012-03-24,2015-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm5,active,1,2,4,LI-11,Front 12.0,1,,,292,491,,36820D2,vw301,,,,,12.0,Front,,,,292,,291,,,,,Mobile Tools,,20190325 - Ticket#2019032510000788 - disk 0:1:0 broken,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:49:10.935761Z,2025-08-27T07:08:50Z,Ubuntu 20.04 LTS,Voiceworks,,Test,,,"INTEL XEON E3-1230 V5 3.40GHZ, 8M CACHE, 4 CORES",16GB (2x8GB) DDR4,,2016-04-14,2020-04-14,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm6,active,1,4,1,11,Front 18.0,1,,,324,509,,C29Z8F2,vw332,,,,,18.0,Front,,,,324,,323,,,,,Mobile tools,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:49:34.755442Z,2025-07-22T09:49:35Z,Ubuntu 14.04 LTS,Voiceworks,,Production,,,"Intel Xeon E3-1230 v5 3.4GHz, 8M cache, 4C/8T, turbo (80W)",16GB (2x8GB),,2016-08-07,2020-08-07,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm7,active,1,1,2,L27,Front 41.0,1,,,763,1141,,1YW8FV2,vw506,,,,,41.0,Front,,,,763,,762,,,,,Mobile tools Node 1,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:58:21.300053Z,2025-07-22T09:58:22Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,,2019-02-14,2023-02-14,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm8,active,1,7,14,0309,Front 23.0,1,,,773,1146,,1YXFFV2,vw514,,,,,23.0,Front,,,,773,,772,,,,,Mobile tools Node 2,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:58:28.437293Z,2025-07-22T09:58:29Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,,2019-02-14,2023-02-14,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm9,active,1,4,1,11,Front 16.0,1,,,73,169,,BM7R95J,,,,,,16.0,Front,,,,73,,72,,,,,SMSC1 Germany,,PHASE OUT IN PROGRESS -&gt; mobile-smsc-de-frontend-prod1,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:44:27.838314Z,2025-08-27T07:08:34Z,Ubuntu 18.04 LTS,In transit,,Production,,ESD-33365,Intel Xeon X3470 @ 2.93GHz,8GB (2x4GB),,2012-03-12,2015-03-13,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm10,active,1,2,18,KT-17,Front 30.0,1,,,71,168,,9M7R95J,,,,,,30.0,Front,,,,71,,70,,,,,SMSC2 Germany,,"For vm10: (Vlans: 50 (mgmt), 550, 527, 544)
From csw04-dc2 1/1/21 &amp; 2/1/21
To: sw77 1/1/36 &amp; 2/1/36 (should be empty)",GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:44:26.503720Z,2025-08-27T07:08:33Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,Intel Xeon X3470 @ 2.93GHz,8GB (2x4GB),,2012-03-12,2015-03-13,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm13,active,1,4,6,1,Front 30.0,1,,,113,245,,255Z7X1,,,,,,30.0,Front,,,,113,,112,,,,,BFX RADIUS HTTP 1,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:45:27.002042Z,2025-07-22T09:45:27Z,CentOS V6,Voiceworks,,Production,,ESD-18573,"Intel Xeon E5-2403 @ 1,8Ghz",12GB (3x4GB),,2013-03-11,2017-03-13,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm14,active,1,2,18,KT-17,Front 29.0,1,,,111,244,,22JMWX1,,,,,,29.0,Front,,,,111,,110,,,,,BFX RADIUS HTTP 2,,"For vm14: (Vlans: 515 (mgmt), 50, 527) (dual-nic x2 (so 4 ports))
From: csw05-dc2 1/1/2 &amp; 2/1/2
To: sw77 1/1/35 &amp; 2/1/35 (should be empty)
From: csw05-dc2 1/1/7 &amp; 2/1/22
To: sw77 1/1/34 &amp; 2/1/34 (should be empty)",GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:45:25.604237Z,2025-08-27T07:08:36Z,CentOS V6,Voiceworks,,Production,,,"Intel Xeon E5-2403 @ 1,8Ghz",12GB (3x4GB),,2013-04-25,2017-04-26,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm17,active,1,4,6,1,Front 21.0,1,,,327,518,,5F2X3G2,vw319,,,,,21.0,Front,,,,327,,326,,,,,DRA 1,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:49:40.927830Z,2025-07-22T09:49:41Z,CentOS V6,Voiceworks,,Production,,,"2x Intel Xeon E5-2623 v4 2.6GHz, 10M Cache, 8.00GT/s QPI, Turbo, HT, 4C/8T (85W) Max Mem 2133MHz",32GB (2x 16GB),,2016-09-08,2020-09-09,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm18,active,1,3,3,348,Front 7.0,1,,,329,519,,5F424G2,vw320,,,,,7.0,Front,,,,329,,328,,,,,DRA 2,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:49:42.721172Z,2025-07-22T09:49:43Z,CentOS V6,Voiceworks,,Production,,,"2x Intel Xeon E5-2623 v4 2.6GHz, 10M Cache, 8.00GT/s QPI, Turbo, HT, 4C/8T (85W) Max Mem 2133MHz",32GB (2x 16GB),,2016-09-08,2020-09-09,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm19,active,1,4,6,1,Front 22.0,1,,,135,314,,4SWS212,,,,,,22.0,Front,,,,135,,134,,,,,Test STP,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:46:11.723393Z,2025-07-22T09:46:12Z,CentOS V7,Voiceworks,,Test,,,"Intel Xeon E5-2403 @ 1,8Ghz",16GB (4x4GB),True,2014-04-22,2018-04-22,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm21,active,1,4,1,11,Front 19.0,1,,,382,560,,8GMGSG2,vw338,,,,,19.0,Front,,,,382,,381,,,,,Production HSS 1,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:50:29.185084Z,2025-07-22T09:50:30Z,CentOS V6,Voiceworks,,Test,,,"Intel Xeon E5-2620 v4 2.1GHz,20M Cache,8.0GT/s QPI,Turbo,HT,8C/16T (85W) Max Mem 2133MHz",64GB (4x 16GB),,2016-11-14,2023-11-15,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm22,active,1,1,2,R27,Front 31.0,1,,,384,561,,8GLMSG2,vw339,,,,,31.0,Front,,,,384,,383,,,,,Production HSS 2,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:50:30.923949Z,2025-07-22T09:50:31Z,CentOS V6,Voiceworks,,Test,,,"Intel Xeon E5-2620 v4 2.1GHz,20M Cache,8.0GT/s QPI,Turbo,HT,8C/16T (85W) Max Mem 2133MHz",64GB (4x 16GB),,2016-11-14,2023-11-15,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm23,active,1,2,4,LI-08,Front 39.0,1,,,390,564,,8GKLSG2,vw342,,,,,39.0,Front,,,,390,,389,,,,,Production HSS 3,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:50:34.899333Z,2025-07-22T09:50:35Z,CentOS V6,Voiceworks,,Test,,,"Intel Xeon E5-2620 v4 2.1GHz,20M Cache,8.0GT/s QPI,Turbo,HT,8C/16T (85W) Max Mem 2133MHz",64GB (4x 16GB),,2016-11-14,2023-11-15,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm25,active,1,4,6,1,Front 23.0,1,,,129,308,,3JYYN02,vm17,,,,,23.0,Front,,,,129,,128,,,,,Gy proxy 1,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:46:05.650056Z,2025-07-22T09:46:06Z,CentOS V6,Voiceworks,,Production,,,"Intel Xeon E5-2403 @ 1,8Ghz",12GB (3x4GB),,2014-02-06,2018-02-06,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm26,active,1,3,3,325,Front 4.0,1,,,131,309,,HHYYN02,vm18,,,,,4.0,Front,,,,131,,130,,,,,Gy proxy 2,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:46:06.991834Z,2025-07-22T09:46:07Z,CentOS V6,Voiceworks,,Production,,,"Intel Xeon E5-2403 @ 1,8Ghz",12GB (3x4GB),,2014-02-06,2018-02-06,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm27,active,1,4,6,1,Front 19.0,1,,,444,724,,FCH2110V1YB,pgw03-pri,,,,,19.0,Front,,,,444,,443,,,,,PGW03-DC2,,CIMC (Cisco DRAC): https://172.18.15.246/,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:52:36.937306Z,2025-08-27T07:08:54Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,2x Intel(R) Xeon(R) CPU E5-2690 v4 @ 2.60GHz,256 GB (8x 32GB),,2017-04-30,2020-04-30,,0,0,2,0,8,0,0,0,0,0
vm28,active,1,3,3,304,Front 35.0,1,,,442,723,,FCH2023V15P,pgw03-sec,,,,,35.0,Front,,,,442,,441,,,,,PGW04-NKF,,CIMC (Cisco DRAC): https://172.18.15.247/,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:52:35.513663Z,2025-08-27T07:08:54Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,2x Intel(R) Xeon(R) CPU E5-2690 v4 @ 2.60GHz,256 GB (8x 32GB),,2017-04-30,2020-04-30,,0,0,2,0,9,0,0,0,0,0
vm29,active,1,2,4,LI-08,Front 25.0,1,,,440,668,,,pgw04,,,,,25.0,Front,,,,440,,439,,,,,PGW05-EVO and PGW06-EVO,,"CIMC https://172.18.15.245/login.html
Lab machine for pgw05 and pgw06",GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:51:59.406299Z,2025-08-27T07:08:53Z,Ubuntu 18.04 LTS,Voiceworks,,Test,,,Intel(R) Xeon(R) CPU E5-2609 v4 @ 1.70GHz,32 GB (2x 16 GB),,2017-04-30,2020-04-30,,0,0,2,0,4,0,0,0,0,0
vm31,active,1,7,14,0309,Front 19.0,1,,,647,1061,,15MS2S2,vw471,,,,,19.0,Front,,,,647,,646,,,,,BFX SCP,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:56:50.666563Z,2025-07-22T09:56:51Z,Ubuntu 22.04 LTS,Voiceworks,,Production,,,Intel(R) Xeon(R) Silver 4110 CPU @ 2.10GHz,32GB (2x 16GB),True,2018-09-25,2022-09-25,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm32,active,1,2,4,LI-07,Front 16.0,1,,,649,1062,,15MW2S2,vw472,,,,,16.0,Front,,,,649,,648,,,,,BFX SCP,,"something is not ok with bonding configuration, traffic on p1p1 is less than on em1",GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:56:52.064513Z,2025-08-27T07:09:20Z,CentOS V7,Voiceworks,,Production,,,Intel(R) Xeon(R) Silver 4110 CPU @ 2.10GHz,32GB (2x 16GB),True,2018-09-25,2022-09-25,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm33,active,1,2,4,LI-10,Front 19.0,1,,,897,1225,,J1B94Y2,vw563,,,,,19.0,Front,,,,897,,896,,,,,SMSC NL Node 1,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:00:04.539395Z,2025-08-22T09:53:21Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm34,active,1,1,2,L27,Front 29.0,1,,,877,1215,,33B94Y2,vw553,,,,,29.0,Front,,,,877,,876,,,,,SMSC NL Node 2,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:59:49.603299Z,2025-07-22T09:59:50Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm35,active,1,2,4,LI-10,Front 22.0,1,,,891,1222,,52B94Y2,vw566,,,,,22.0,Front,,,,891,,890,,,,,Mobile Connect proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T09:59:59.861401Z,2025-07-22T10:00:00Z,Debian 11 (bullseye),Voiceworks,,Production,,,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,True,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm36,active,1,7,11,0605,Front 35.0,1,,,851,1202,,D1B94Y2,vw544,,,,,35.0,Front,,,,851,,850,,,,,Mobile Connect proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T09:59:31.313811Z,2025-07-22T09:59:32Z,Debian 11 (bullseye),Voiceworks,,Production,,,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,True,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm37,active,1,1,2,S27,Front 33.0,1,,,378,558,,2W3LWG2,vw357,,,,,33.0,Front,,,,378,,377,,,,,Test HSS 1,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:50:26.487433Z,2025-07-22T09:50:27Z,CentOS V6,Test,,Test,,,"Intel Xeon E3-1230 v5 3.4GHz, 8M cache, 4C/8T, turbo (80W)",16GB (2x 8GB),True,2016-11-23,2020-11-23,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm38,active,1,2,4,LI-08,Front 38.0,1,,,376,557,,2W5PWG2,vw358,,,,,38.0,Front,,,,376,,375,,,,,Test HSS 2,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:50:25.160179Z,2025-07-22T09:50:25Z,Ubuntu 20.04 LTS,Voiceworks,,Test,,,"Intel Xeon E3-1230 v5 3.4GHz, 8M cache, 4C/8T, turbo (80W)",16GB (2x 8GB),True,2016-11-23,2020-11-23,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm39,active,1,5,8,A00,Front 18.0,1,,,1039,1329,,GK0B833,vw612,,,,,18.0,Front,,,,1039,,1038,,,,,BFX STP DE Node 1,,previously was vw612,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:02:03.590477Z,2025-08-27T07:09:40Z,CentOS V7,Voiceworks,,Production,,,"Intel Xeon Silver 4208 2.1G, 8C/16T, 9.6GT/s, 11M Cache, Turbo","2x 16GB RDIMM, 2933MT/s",,2020-02-26,2024-02-26,Next Business Day,0,0,0,0,4,0,0,0,0,0
vm40,active,1,8,17,B01-Interxion,Front 22.0,1,,,1041,1330,,CK0B833,vw613,,,,,22.0,Front,,,,1041,,1040,,,,,BFX STP DE Node 2,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:02:04.935642Z,2025-07-22T10:02:05Z,CentOS V7,Voiceworks,,Production,,,"Intel Xeon Silver 4208 2.1G, 8C/16T, 9.6GT/s, 11M Cache, Turbo","2x 16GB RDIMM, 2933MT/s",,2020-02-26,2024-02-26,Next Business Day,0,0,0,0,4,0,0,0,0,0
vm41,active,1,3,3,325,Front 9.0,1,,,1043,1331,,DK0B833,vw614,,,,,9.0,Front,,,,1043,,1042,,,,,BFX STP NL Node 1,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:02:06.266709Z,2025-07-22T10:02:07Z,CentOS V7,Voiceworks,,Production,,,"Intel Xeon Silver 4208 2.1G, 8C/16T, 9.6GT/s, 11M Cache, Turbo","2x 16GB RDIMM, 2933MT/s",,2020-02-26,2024-02-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm42,active,1,1,5,T30,Front 18.0,1,,,1045,1332,,FK0B833,vw615,,,,,18.0,Front,,,,1045,,1044,,,,,BFX STP NL Node 2,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:02:07.600125Z,2025-07-22T10:02:08Z,CentOS V7,Voiceworks,,,,,"Intel Xeon Silver 4208 2.1G, 8C/16T, 9.6GT/s, 11M Cache, Turbo","2x 16GB RDIMM, 2933MT/s",,2020-02-26,2024-02-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm43,active,1,4,1,11,Front 27.0,1,,,1172,1420,,3VXK653,vw666,,,,,27.0,Front,,,,1172,,1171,,,,,pgw07-dc2,,6 NIC ports (4x 10G port),GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:03:54.858738Z,2025-08-27T07:09:52Z,Ubuntu 20.04 LTS,Voiceworks,No,Production,,,"2x Intel Xeon Silver 4210R 2.4G, 10C/20T, 9.6GT/s, 13.75M Cache, Turbo, HT (100W) DDR4-2400",256GB (8x 32GB),True,2020-06-23,2023-06-23,Next Business Day,0,0,2,0,8,0,0,0,0,0
vm44,active,1,3,3,304,Front 19.0,1,,,1174,1421,,4VXK653,vw667,,,,,19.0,Front,,,,1174,,1173,,,,,pgw08-nkf,,6 NIC ports (4x 10G port),GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:03:56.583800Z,2025-08-27T07:09:52Z,Ubuntu 20.04 LTS,Voiceworks,No,Production,,Install in DC &amp; install + configure OS.,"2x Intel Xeon Silver 4210R 2.4G, 10C/20T, 9.6GT/s, 13.75M Cache, Turbo, HT (100W) DDR4-2400",256GB (8x 32GB),True,2020-06-23,2023-06-23,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm45,active,1,3,3,301,Front 26.0,1,,,374,556,,2VZMWG2,vw356,,,,,26.0,Front,,,,374,,373,,,,,Test HSS 3,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:50:23.835335Z,2025-07-22T09:50:24Z,Ubuntu 20.04 LTS,Test,,Test,,,"Intel Xeon E3-1230 v5 3.4GHz, 8M cache, 4C/8T, turbo (80W)",16GB (2x 8GB),True,2016-11-23,2020-11-23,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm46,active,1,4,1,11,Front 31.0,1,,,1378,1572,,9G1VTC3,,,,,,31.0,Front,,,,1378,,1377,,,,,PGW09-DC2,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:06:46.343297Z,2025-07-22T10:06:47Z,Ubuntu 20.04 LTS,Voiceworks,,Production,,,"Intel Xeon Silver 4210R 2.4G, 10C/20T, 9.6GT/s, 13.75M Cache, Turbo, HT (100W) DDR4-2400",256GB (8x 32GB RDIMM 2666MT/s Dual Rank),True,2021-03-19,2025-03-19,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm47,active,1,3,3,304,Front 18.0,1,,,1380,1573,,8G1VTC3,,,,,,18.0,Front,,,,1380,,1379,,,,,PGW10-NKF,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:06:47.681609Z,2025-07-22T10:06:48Z,Ubuntu 20.04 LTS,Voiceworks,,Production,,,"Intel Xeon Silver 4210R 2.4G, 10C/20T, 9.6GT/s, 13.75M Cache, Turbo, HT (100W) DDR4-2400",256GB (8x 32GB RDIMM 2666MT/s Dual Rank),True,2021-03-19,2025-03-19,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm48,active,1,2,18,KT-16,Front 39.0,1,,,1305,1518,,HVDLF93,,,,,,39.0,Front,,,,1305,,1304,,,,,SCP Node 1,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:05:47.066724Z,2025-09-15T10:28:46Z,CentOS V7,Voiceworks,,Production,,,"Intel Xeon E-2234 3.6GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-12-21,2024-12-21,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm49,active,1,1,5,S30,Front 30.0,1,,,1317,1524,,2XDLF93,vw727,,,,,30.0,Front,,,,1317,,1316,,,,,SCP Node 2,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:05:55.652899Z,2025-09-16T09:39:05Z,CentOS V7,Voiceworks,,Production,,,"Intel Xeon E-2234 3.6GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-12-21,2024-12-21,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm53,active,1,2,4,LI-14,Front 27.0,1,,,1821,1935,,3BLDR14,vw943,,,,,27.0,Front,,,,1821,,1820,,,,,Test PGW,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:13:11.729512Z,2025-08-05T09:45:24Z,Ubuntu 20.04 LTS,Voiceworks,,Test,,ESD-24558,"2xIntel Xeon Silver 4309Y 2.8G, 8C/16T, 10.4GT/s, 12M Cache, Turbo, HT (105W) DDR4-2666","2x32GB RDIMM, 3200MT/s, Dual Rank 16Gb BASE",True,2024-02-04,2028-02-04,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm54,active,1,3,3,304,Front 15.0,1,,,1823,1936,,F9LDR14,vw944,,,,,15.0,Front,,,,1823,,1822,,,,,ePDG,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:13:13.206687Z,2025-07-22T10:13:13Z,Ubuntu 20.04 LTS,Voiceworks,,Production,,ESD-25529,"2x Intel Xeon Silver 4310 2.1G, 12C/24T, 10.4GT/s, 18M Cache, Turbo, HT (120W) DDR4-2666","256GB 8x32GB RDIMM, 3200MT/s, Dual Rank 16Gb BASE",True,2024-02-04,2028-02-04,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm55,active,1,4,1,11,Front 26.0,1,,,1825,1937,,G9LDR14,vw945,,,,,26.0,Front,,,,1825,,1824,,,,,ePDG,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:13:14.545241Z,2025-07-22T10:13:15Z,Ubuntu 20.04 LTS,Voiceworks,,Production,,,"2xIntel Xeon Silver 4310 2.1G, 12C/24T, 10.4GT/s, 18M Cache, Turbo, HT (120W) DDR4-2666","256 GB, 8x32GB RDIMM, 3200MT/s, Dual Rank 16Gb BASE",True,2024-02-04,2028-02-04,Next Business Day,0,0,2,0,6,0,0,0,0,0
vm56,active,1,7,14,0319,Front 12.0,1,,,1688,1797,,J65Y9Q3,vw878,,,,,12.0,Front,,,,1688,,1687,,,,,Reserved: ESD-31671,,Rockylinux,,,2025-07-22T10:11:02.499430Z,2025-08-27T07:10:21Z,Ubuntu 20.04 LTS,Reserved,No,,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",True,2022-05-25,2026-05-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm57,active,1,2,18,KT-17,Front 32.0,1,,,1655,1780,,775Y9Q3,vw885,,,,,32.0,Front,,,,1655,,1654,,,,,Reserved: ESD-31671,,Rockylinux,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:10:39.086650Z,2025-08-27T07:10:18Z,Debian 11 (bullseye),Reserved,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",True,2022-05-25,2026-05-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm58,active,1,2,4,LI-13,Front 17.0,1,,,1226,1458,,8RGMF73,vw685,,,,,17.0,Front,,,,1226,,1225,,,,,Reserved: ESD-32228,,Rockylinux,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:04:38.386036Z,2025-08-27T07:09:53Z,Debian 10.0 (buster),Reserved,,,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",,2020-11-04,2024-11-04,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm59,active,1,7,14,0304,Front 9.0,1,,,1463,1628,,DPJ80G3,vw785,,,,,9.0,Front,,,,1463,,1462,,,,,Reserved: ESD-32228,,Rockylinux,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:07:53.231376Z,2025-08-27T07:10:03Z,Ubuntu 20.04 LTS,Reserved,,,,,"Intel Xeon E-2234 3.6GHz, 8M cache, 4C/8T, turbo (71W)","16GB, 2x 2x 480GB SSD SATA Read Intensive 6Gbps 512 2.5in Hot-plug AG Drive, 1 DWPD",True,2021-06-14,2025-06-14,Next Business Day,0,0,2,0,4,0,0,0,0,0
vm60,active,1,2,4,LI-13,Front 32.0,1,,,1612,1737,,FP0XXM3,vw847,,,,,32.0,Front,,,,1612,,1611,,,,,ESD-32228,,Rockylinux,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:09:58.173446Z,2025-08-27T07:10:15Z,Debian 12 (bookworm),Reserved,,,,,"Intel Xeon E-2234 3.6GHz, 8M cache, 4C/8T, turbo (71W)","16GB (2x8GB UDIMM, 3200MT/s, ECC)",True,2022-02-15,2025-02-15,Next Business Day,0,0,2,0,4,0,0,0,0,0
